3038 1000
 2761.00   2372.00    191     46
 2800.00   2411.00    191     59
 2800.00   2491.00    191     71
 2772.00   2512.00    191     38
 2732.00   2491.00    191     77
 2788.00   2167.00    191     24
 2762.00   2676.00    191     40
 2732.00   2618.00    191     92
 2761.00   2903.00    191     23
 2761.00   2983.00    191      8
 2799.00   3041.00    191     96
 2800.00   3083.00    191     89
 2799.00   3117.00    191     96
 2799.00   3085.00    191      6
 2799.00   3195.00    191      5
 2798.00   3234.00    191     42
 2799.00   3274.00    191     77
 2798.00   3312.00    191     39
 2798.00   3350.00    191     66
 2797.00   3389.00    191     84
 2799.00   3427.00    191     83
 2800.00   3464.00    191     29
 2864.00   3474.00    191     82
 2865.00   3515.00    191     98
 2798.00   3563.00    191     61
 2798.00   3796.00    191     49
 2797.00   3794.00    191     72
 2698.00     39.00    191     64
 2697.00    116.00    191     79
 2716.00    191.00    191     25
 2696.00    540.00    191      1
 2704.00   1437.00    191     73
 2704.00   1583.00    191     34
 2703.00   1680.00    191     94
 2694.00   2221.00    191     69
 2704.00   2317.00    191     23
 2714.00   2345.00    191    100
 2733.00   2374.00    191     59
 2720.00   3100.00    191     91
 2721.00   3147.00    191     92
 2752.00   3198.00    191     56
 2712.00   3194.00    191     74
 2683.00   3196.00    191     47
 2642.00   3195.00    191     69
 2763.00   3292.00    191     42
 2761.00   3332.00    191     31
 2761.00   3369.00    191     49
 2760.00   3409.00    191     50
 2732.00   3467.00    191     96
 2701.00   3621.00    191     78
 2699.00   3852.00    191     78
 2781.00   3940.00    191     89
 2701.00   3940.00    191     51
 2623.00   3945.00    191     86
 2621.00     -5.00    191     50
 2744.00     18.00    191     59
 2649.00     25.00    191     68
 2609.00     48.00    191     94
 2659.00     94.00    191     52
 2658.00    134.00    191     55
 2659.00    171.00    191      6
 2658.00    208.00    191     55
 2657.00    248.00    191     65
 2660.00    285.00    191     54
 2659.00    325.00    191     81
 2659.00    368.00    191     43
 2545.00     92.00    191      4
 2543.00    131.00    191     22
 2543.00    170.00    191     53
 2541.00    212.00    191      4
 2538.00    248.00    191     11
 2544.00    288.00    191     17
 2541.00    246.00    191     15
 2541.00    362.00    191     92
 2571.00    270.00    191     62
 2571.00    325.00    191     74
 2485.00     36.00    191     36
 2524.00     54.00    191     60
 2494.00    249.00    191     39
 2590.00    393.00    191     58
 2641.00    411.00    191     82
 2659.00    441.00    191     60
 2660.00    500.00    191     39
 2660.00    538.00    191     40
 2658.00    577.00    191     43
 2659.00    618.00    191     88
 2660.00    656.00    191     31
 2661.00    701.00    191     42
 2658.00    733.00    191     40
 2659.00    772.00    191      8
 2582.00    439.00    191     35
 2592.00    521.00    191     15
 2581.00    770.00    191     74
 2543.00    497.00    191     69
 2542.00    536.00    191     31
 2543.00    579.00    191     53
 2542.00    615.00    191     68
 2542.00    657.00    191     27
 2543.00    691.00    191     28
 2543.00    734.00    191     75
 2541.00    771.00    191     60
 2542.00    808.00    191     46
 2543.00    847.00    191     82
 2540.00    877.00    191     60
 2617.00    847.00    191     19
 2620.00    916.00    191     95
 2570.00   1004.00    191     87
 2529.00   1003.00    191     10
 2656.00   1042.00    191     11
 2658.00   1082.00    191     81
 2656.00   1118.00    191     91
 2657.00   1159.00    191     44
 2656.00   1200.00    191     31
 2657.00   1236.00    191      8
 2657.00   1272.00    191     40
 2657.00   1314.00    191     86
 2616.00   1137.00    191     40
 2617.00   1195.00    191     73
 2624.00   1273.00    191     51
 2598.00   1314.00    191     26
 2558.00   1214.00    191     30
 2542.00   1040.00    191     78
 2540.00   1079.00    191     24
 2541.00   1121.00    191     79
 2540.00   1156.00    191     58
 2539.00   1195.00    191     90
 2539.00   1231.00    191     47
 2540.00   1272.00    191     56
 2540.00   1311.00    191     46
 2501.00   1342.00    191     41
 2540.00   1358.00    191     38
 2540.00   1398.00    191     79
 2512.00   1436.00    191     30
 2628.00   1435.00    191     70
 2643.00   1484.00    191     13
 2667.00   1524.00    191     19
 2666.00   1560.00    191     57
 2665.00   1601.00    191     99
 2667.00   1640.00    191     51
 2665.00   1679.00    191     11
 2665.00   1728.00    191     50
 2666.00   1755.00    191     81
 2666.00   1794.00    191     52
 2665.00   1836.00    191     34
 2667.00   1873.00    191     80
 2646.00   1486.00    191     63
 2617.00   1525.00    191     47
 2628.00   1715.00    191     33
 2618.00   1756.00    191     12
 2548.00   1524.00    191     70
 2550.00   1561.00    191     35
 2552.00   1600.00    191     27
 2550.00   1640.00    191     26
 2550.00   1677.00    191      9
 2551.00   1717.00    191     37
 2551.00   1756.00    191      3
 2551.00   1798.00    191     50
 2549.00   1832.00    191     71
 2550.00   1874.00    191     21
 2579.00   1893.00    191     87
 2665.00   1935.00    191     95
 2647.00   1991.00    191     30
 2667.00   2025.00    191    100
 2667.00   2064.00    191     85
 2667.00   2104.00    191     54
 2665.00   2139.00    191     56
 2666.00   2178.00    191     76
 2665.00   2220.00    191     68
 2665.00   2254.00    191     12
 2548.00   2258.00    191     28
 2549.00   2218.00    191     22
 2549.00   2180.00    191     28
 2550.00   2141.00    191     54
 2549.00   2103.00    191     45
 2548.00   2064.00    191     96
 2548.00   2025.00    191     18
 2538.00   1987.00    191     92
 2590.00   2333.00    191      8
 2666.00   2328.00    191     34
 2667.00   2394.00    191     47
 2667.00   2432.00    191     75
 2666.00   2470.00    191     78
 2666.00   2508.00    191     63
 2665.00   2550.00    191      5
 2665.00   2586.00    191     78
 2666.00   2626.00    191     53
 2549.00   2393.00    191     60
 2548.00   2431.00    191      3
 2549.00   2473.00    191     27
 2548.00   2512.00    191     28
 2546.00   2548.00    191     21
 2550.00   2591.00    191      8
 2548.00   2627.00    191     68
 2687.00   2716.00    191     86
 2686.00   2868.00    191     98
 2647.00   2711.00    191     65
 2645.00   2866.00    191     45
 2643.00   2906.00    191     47
 2645.00   2984.00    191     95
 2604.00   2905.00    191     14
 2605.00   3109.00    191     76
 2605.00   3136.00    191     57
 2606.00   3290.00    191     80
 2606.00   3333.00    191     34
 2606.00   3368.00    191     10
 2604.00   3410.00    191     20
 2568.00   3037.00    191     82
 2568.00   3079.00    191     98
 2568.00   3119.00    191     35
 2567.00   3157.00    191      8
 2566.00   3195.00    191     55
 2567.00   3234.00    191      7
 2568.00   3274.00    191     64
 2566.00   3310.00    191     87
 2568.00   3350.00    191     11
 2566.00   3386.00    191     57
 2567.00   3428.00    191     49
 2568.00   3466.00    191     38
 2352.00     89.00    191     95
 2348.00    125.00    191     11
 2349.00    168.00    191     85
 2349.00    208.00    191     40
 2350.00    244.00    191     75
 2349.00    286.00    191     21
 2350.00    322.00    191     48
 2400.00    333.00    191     49
 2466.00    323.00    191     54
 2406.00    207.00    191     15
 2378.00    168.00    191     62
 2417.00    130.00    191     52
 2397.00     70.00    191     62
 2468.00    283.00    191     41
 2467.00    242.00    191     70
 2494.00    245.00    191      7
 2467.00    208.00    191     77
 2462.00    168.00    191     59
 2465.00    129.00    191     86
 2465.00     90.00    191     52
 2421.00    383.00    191     38
 2377.00    449.00    191     78
 2458.00    392.00    191     14
 2468.00    467.00    191     75
 2507.00    561.00    191     36
 2351.00    534.00    191     22
 2352.00    574.00    191     35
 2350.00    614.00    191     54
 2350.00    652.00    191     47
 2352.00    691.00    191     13
 2350.00    727.00    191     88
 2351.00    768.00    191     43
 2467.00    765.00    191     84
 2466.00    729.00    191     88
 2466.00    692.00    191     66
 2466.00    649.00    191     49
 2466.00    613.00    191     66
 2466.00    574.00    191     64
 2467.00    540.00    191     24
 2513.00    572.00    191     34
 2350.00    827.00    191     67
 2418.00    836.00    191     15
 2438.00    875.00    191     18
 2475.00    833.00    191     75
 2495.00    941.00    191     21
 2388.00    942.00    191     69
 2348.00    940.00    191     54
 2475.00   1008.00    191     14
 2466.00   1038.00    191     76
 2351.00   1040.00    191     21
 2350.00   1075.00    191      3
 2349.00   1114.00    191     46
 2347.00   1152.00    191     75
 2349.00   1192.00    191     96
 2349.00   1232.00    191     65
 2348.00   1270.00    191      1
 2348.00   1307.00    191     46
 2388.00   1209.00    191     50
 2408.00   1116.00    191     57
 2468.00   1310.00    191     99
 2466.00   1269.00    191     63
 2465.00   1232.00    191     15
 2484.00   1212.00    191     25
 2465.00   1190.00    191     93
 2465.00   1158.00    191     12
 2462.00   1112.00    191      9
 2466.00   1075.00    191     37
 2367.00   1354.00    191     28
 2380.00   1433.00    191     76
 2338.00   1452.00    191     51
 2415.00   1482.00    191     47
 2436.00   1431.00    191     42
 2425.00   1394.00    191     45
 2426.00   1358.00    191     74
 2465.00   1471.00    191     76
 2473.00   1373.00    191     52
 2321.00   1522.00    191     80
 2320.00   1557.00    191     23
 2320.00   1598.00    191     82
 2318.00   1638.00    191     89
 2320.00   1673.00    191     55
 2321.00   1717.00    191     59
 2322.00   1755.00    191     69
 2321.00   1794.00    191      9
 2321.00   1832.00    191      7
 2322.00   1872.00    191     37
 2349.00   1831.00    191     23
 2377.00   1870.00    191     25
 2378.00   1830.00    191      2
 2378.00   1789.00    191      9
 2378.00   1752.00    191     53
 2378.00   1714.00    191     37
 2377.00   1679.00    191     10
 2376.00   1637.00    191     42
 2378.00   1597.00    191     84
 2378.00   1558.00    191     92
 2380.00   1524.00    191     76
 2525.00   1880.00    191     10
 2493.00   1868.00    191     75
 2495.00   1830.00    191     16
 2493.00   1791.00    191     75
 2492.00   1753.00    191     65
 2493.00   1714.00    191     74
 2491.00   1676.00    191     17
 2492.00   1634.00    191     40
 2493.00   1601.00    191     82
 2494.00   1559.00    191     84
 2494.00   1349.00    191     46
 2378.00   2022.00    191      2
 2379.00   2059.00    191     33
 2377.00   2099.00    191     17
 2379.00   2137.00    191     97
 2377.00   2177.00    191     93
 2379.00   2218.00    191      1
 2379.00   2254.00    191      3
 2454.00   2041.00    191     43
 2474.00   1953.00    191     64
 2495.00   2288.00    191     86
 2493.00   2255.00    191     96
 2494.00   2218.00    191     32
 2491.00   2176.00    191     90
 2492.00   2138.00    191     69
 2493.00   2100.00    191     96
 2493.00   2061.00    191     17
 2495.00   2022.00    191     38
 2377.00   2388.00    191     11
 2378.00   2425.00    191     24
 2377.00   2468.00    191     91
 2376.00   2501.00    191     42
 2377.00   2547.00    191     79
 2379.00   2586.00    191     14
 2378.00   2624.00    191     11
 2378.00   2663.00    191     97
 2406.00   2428.00    191     95
 2437.00   2505.00    191     60
 2448.00   2624.00    191     54
 2495.00   2665.00    191     43
 2495.00   2623.00    191     89
 2495.00   2585.00    191     75
 2493.00   2547.00    191     54
 2493.00   2506.00    191     49
 2495.00   2468.00    191     69
 2494.00   2429.00    191     16
 2494.00   2391.00    191     78
 2379.00   2749.00    191     81
 2377.00   2786.00    191     31
 2377.00   2825.00    191     49
 2375.00   2865.00    191     45
 2378.00   2903.00    191     44
 2376.00   2943.00    191     34
 2377.00   2981.00    191     57
 2446.00   2769.00    191     22
 2436.00   2729.00    191     43
 2529.00   2979.00    191     24
 2515.00   3013.00    191     77
 2494.00   2982.00    191     15
 2491.00   2942.00    191     82
 2491.00   2902.00    191     40
 2492.00   2865.00    191     73
 2492.00   2825.00    191     24
 2493.00   2786.00    191     27
 2493.00   2748.00    191     28
 2531.00   2827.00    191     70
 2531.00   2787.00    191     10
 2530.00   2710.00    191     96
 2376.00   3057.00    191     67
 2376.00   3095.00    191     61
 2376.00   3136.00    191     90
 2378.00   3175.00    191     60
 2377.00   3212.00    191     34
 2377.00   3251.00    191     97
 2375.00   3288.00    191     67
 2377.00   3328.00    191     72
 2378.00   3368.00    191      6
 2376.00   3408.00    191     77
 2424.00   3426.00    191     87
 2454.00   3444.00    191     57
 2494.00   3403.00    191     21
 2495.00   3368.00    191     96
 2493.00   3326.00    191     79
 2492.00   3286.00    191     65
 2493.00   3248.00    191     77
 2493.00   3210.00    191     45
 2493.00   3170.00    191     74
 2492.00   3127.00    191      1
 2494.00   3095.00    191     22
 2495.00   3059.00    191      5
 2390.00   3550.00    191     38
 2385.00   3695.00    191     73
 2504.00   3813.00    191     27
 2268.00   3813.00    191     92
 2150.00     91.00    191    100
 2150.00    129.00    191     51
 2149.00    165.00    191     89
 2147.00    209.00    191     10
 2149.00    244.00    191     40
 2147.00    282.00    191     57
 2149.00    323.00    191     15
 2179.00    243.00    191     38
 2191.00     66.00    191     13
 2228.00     76.00    191     37
 2227.00    108.00    191     10
 2218.00    303.00    191     52
 2240.00    341.00    191     74
 2267.00    325.00    191     78
 2268.00    282.00    191     57
 2326.00    306.00    191     28
 2267.00    243.00    191     93
 2302.00    223.00    191     95
 2265.00    203.00    191     32
 2305.00    188.00    191     23
 2264.00    167.00    191     36
 2267.00    127.00    191     40
 2265.00     87.00    191     19
 2303.00     72.00    191      5
 2111.00    428.00    191     81
 2111.00    466.00    191     48
 2187.00    426.00    191     33
 2246.00    486.00    191      7
 2266.00    464.00    191     91
 2317.00    468.00    191     37
 2229.00    406.00    191     35
 2150.00    534.00    191     12
 2149.00    573.00    191     14
 2147.00    611.00    191     82
 2144.00    651.00    191     19
 2150.00    691.00    191     18
 2148.00    728.00    191     27
 2148.00    848.00    191     89
 2128.00    807.00    191     42
 2178.00    611.00    191     47
 2188.00    642.00    191     54
 2225.00    515.00    191     28
 2225.00    555.00    191     27
 2233.00    728.00    191     59
 2303.00    767.00    191     95
 2267.00    767.00    191     73
 2266.00    730.00    191     72
 2303.00    709.00    191     32
 2265.00    689.00    191     80
 2312.00    650.00    191     85
 2266.00    651.00    191     78
 2267.00    615.00    191     54
 2262.00    571.00    191     74
 2266.00    534.00    191      9
 2130.00    803.00    191     33
 2167.00    848.00    191     76
 2245.00    843.00    191     51
 2286.00    885.00    191     12
 2167.00    921.00    191     15
 2136.00    939.00    191     59
 2149.00   1031.00    191     74
 2148.00   1063.00    191     20
 2147.00   1107.00    191     36
 2149.00   1143.00    191     30
 2145.00   1183.00    191     36
 2146.00   1219.00    191     60
 2146.00   1261.00    191     25
 2148.00   1300.00    191     99
 2148.00   1333.00    191     24
 2146.00   1377.00    191     26
 2195.00   1378.00    191     92
 2193.00   1221.00    191     82
 2206.00   1181.00    191     62
 2186.00   1142.00    191     63
 2206.00   1106.00    191     59
 2224.00   1066.00    191     19
 2265.00   1375.00    191     46
 2265.00   1339.00    191     87
 2261.00   1296.00    191      9
 2263.00   1260.00    191     53
 2264.00   1220.00    191      8
 2291.00   1221.00    191     53
 2263.00   1182.00    191     33
 2281.00   1164.00    191      2
 2264.00   1143.00    191     74
 2263.00   1104.00    191     37
 2261.00   1065.00    191     30
 2261.00   1026.00    191     38
 2253.00   1463.00    191     35
 2173.00   1462.00    191     29
 2146.00   1520.00    191     50
 2145.00   1558.00    191     90
 2147.00   1597.00    191     18
 2146.00   1635.00    191    100
 2144.00   1677.00    191      6
 2147.00   1716.00    191     45
 2145.00   1753.00    191     55
 2144.00   1793.00    191     68
 2147.00   1831.00    191      7
 2146.00   1870.00    191      4
 2204.00   1868.00    191     50
 2206.00   1830.00    191     97
 2205.00   1789.00    191     13
 2206.00   1753.00    191     38
 2205.00   1714.00    191     29
 2202.00   1673.00    191     51
 2204.00   1635.00    191     29
 2204.00   1596.00    191     22
 2203.00   1557.00    191      6
 2203.00   1521.00    191     73
 2251.00   1813.00    191     30
 2240.00   1558.00    191     24
 2252.00   1521.00    191     88
 2308.00   1966.00    191     40
 2310.00   1927.00    191     20
 2261.00   1922.00    191     99
 2194.00   1921.00    191     59
 2134.00   1951.00    191     14
 2148.00   2080.00    191     93
 2146.00   2122.00    191     68
 2143.00   2161.00    191     34
 2144.00   2200.00    191     74
 2148.00   2240.00    191     72
 2146.00   2278.00    191     79
 2145.00   2316.00    191     52
 2145.00   2354.00    191     11
 2146.00   2393.00    191     25
 2146.00   2434.00    191     22
 2186.00   2136.00    191     66
 2244.00   2450.00    191     36
 2204.00   2430.00    191     85
 2203.00   2391.00    191     74
 2204.00   2273.00    191     51
 2205.00   2314.00    191     90
 2199.00   2273.00    191     57
 2204.00   2239.00    191     44
 2230.00   2254.00    191     62
 2205.00   2197.00    191     77
 2203.00   2158.00    191     17
 2205.00   2602.00    191      4
 2205.00   2083.00    191     52
 2241.00   2062.00    191     48
 2204.00   2043.00    191      1
 2203.00   2014.00    191     12
 2254.00   2026.00    191     77
 2328.00   2024.00    191     95
 2319.00   2080.00    191     24
 2319.00   2122.00    191     20
 2318.00   2165.00    191      3
 2287.00   2169.00    191     57
 2319.00   2202.00    191     48
 2290.00   2230.00    191     81
 2319.00   2238.00    191     96
 2319.00   2277.00    191     73
 2291.00   2297.00    191      8
 2320.00   2316.00    191     91
 2321.00   2355.00    191     68
 2319.00   2396.00    191     14
 2319.00   2430.00    191     82
 2348.00   2396.00    191     28
 2167.00   2537.00    191     54
 2164.00   2576.00    191     31
 2163.00   2624.00    191     36
 2136.00   2641.00    191     96
 2115.00   2584.00    191     40
 2107.00   2661.00    191     17
 2106.00   2701.00    191     85
 2107.00   2740.00    191     30
 2105.00   2775.00    191     82
 2106.00   2819.00    191     63
 2104.00   2855.00    191     59
 2105.00   2894.00    191     56
 2105.00   2933.00    191     24
 2106.00   2992.00    191     50
 2175.00   3029.00    191     30
 2222.00   2990.00    191     18
 2187.00   2932.00    191     42
 2183.00   2893.00    191     72
 2185.00   2853.00    191     43
 2209.00   2813.00    191     33
 2186.00   2814.00    191     87
 2182.00   2778.00    191     10
 2185.00   2738.00    191     55
 2184.00   2700.00    191     54
 2183.00   2661.00    191     48
 2212.00   2699.00    191     89
 2252.00   2739.00    191      3
 2300.00   2991.00    191     73
 2300.00   2964.00    191     86
 2301.00   2933.00    191     65
 2301.00   2896.00    191    100
 2298.00   2854.00    191     31
 2299.00   2816.00    191     75
 2297.00   2776.00    191     32
 2296.00   2738.00    191     54
 2299.00   2700.00    191     10
 2300.00   2660.00    191     93
 2337.00   2703.00    191     86
 2336.00   2663.00    191     60
 2338.00   2620.00    191     60
 2290.00   2585.00    191     25
 2106.00   3087.00    191     14
 2075.00   3104.00    191     11
 2108.00   3123.00    191     50
 2107.00   3165.00    191     57
 2105.00   3201.00    191     16
 2107.00   3242.00    191     59
 2106.00   3277.00    191     77
 2103.00   3318.00    191     68
 2106.00   3359.00    191     76
 2106.00   3416.00    191      7
 2185.00   3356.00    191     87
 2185.00   3319.00    191     82
 2184.00   3277.00    191      9
 2181.00   3242.00    191     12
 2184.00   3201.00    191     39
 2184.00   3163.00    191     32
 2183.00   3122.00    191     93
 2182.00   3081.00    191     23
 2222.00   3222.00    191     26
 2279.00   3184.00    191     25
 2328.00   3077.00    191      9
 2298.00   3084.00    191     43
 2299.00   3125.00    191     68
 2298.00   3165.00    191      5
 2296.00   3205.00    191     61
 2299.00   3239.00    191     29
 2295.00   3280.00    191      9
 2300.00   3324.00    191     13
 2299.00   3355.00    191     61
 2339.00   3260.00    191     50
 2327.00   3416.00    191     33
 2062.00   3604.00    191      3
 2106.00   3606.00    191     74
 2167.00   3618.00    191     54
 2106.00   3643.00    191     47
 2104.00   3684.00    191     20
 2105.00   3723.00    191      2
 2105.00   3764.00    191     37
 2103.00   3801.00    191     58
 2106.00   3841.00    191     87
 2106.00   3884.00    191     79
 2166.00   3850.00    191     27
 2096.00     71.00    191     81
 2097.00    227.00    191     93
 2058.00     86.00    191     82
 2061.00    131.00    191     93
 2060.00    170.00    191     14
 2058.00    209.00    191      1
 2058.00    248.00    191      3
 2057.00    285.00    191     94
 2058.00    328.00    191     33
 1991.00    187.00    191      2
 1979.00    325.00    191     84
 1937.00     53.00    191     11
 1942.00     90.00    191     42
 1944.00    130.00    191     95
 1943.00    167.00    191     17
 1942.00    209.00    191     68
 1941.00    246.00    191     69
 1941.00    285.00    191     37
 1939.00    325.00    191     34
 2037.00    410.00    191     63
 2010.00    488.00    191     81
 2062.00    538.00    191     11
 2060.00    574.00    191     31
 2059.00    615.00    191     86
 2059.00    651.00    191     86
 2060.00    691.00    191     45
 2059.00    732.00    191     96
 2059.00    772.00    191     89
 2050.00    812.00    191    100
 1989.00    733.00    191      7
 1990.00    576.00    191     69
 1941.00    536.00    191     39
 1942.00    572.00    191     68
 1944.00    614.00    191     88
 1943.00    654.00    191     48
 1943.00    693.00    191     72
 1943.00    729.00    191     33
 1941.00    771.00    191     90
 1951.00    896.00    191     45
 2058.00    981.00    191     59
 2070.00   1031.00    191     94
 2069.00   1069.00    191     28
 2067.00   1107.00    191     23
 2068.00   1142.00    191     48
 2068.00   1182.00    191     26
 2068.00   1223.00    191     82
 2068.00   1259.00    191     39
 2074.00   1299.00    191     99
 2107.00   1327.00    191     13
 2067.00   1365.00    191     33
 2028.00   1318.00    191     88
 2038.00   1281.00    191     11
 2021.00   1243.00    191     73
 2000.00   1205.00    191     90
 1951.00   1257.00    191     81
 1950.00   1223.00    191     33
 1951.00   1183.00    191     64
 1951.00   1146.00    191     23
 1950.00   1111.00    191     42
 1950.00   1068.00    191     38
 1954.00   1028.00    191     39
 1954.00    972.00    191     19
 1951.00    893.00    191     74
 1971.00   1087.00    191     67
 2009.00   1032.00    191     47
 1893.00   1348.00    191     63
 1912.00   1409.00    191     25
 1941.00   1427.00    191     67
 2009.00   1433.00    191     12
 2000.00   1387.00    191     13
 2028.00   1526.00    191     53
 2029.00   1561.00    191     54
 2029.00   1599.00    191     62
 2029.00   1638.00    191     12
 2029.00   1680.00    191     50
 2028.00   1719.00    191     99
 2029.00   1755.00    191     55
 2028.00   1795.00    191     78
 2028.00   1833.00    191     76
 2029.00   1872.00    191     42
 2076.00   1813.00    191     89
 2097.00   1853.00    191     92
 2048.00   1950.00    191     69
 2018.00   1930.00    191     47
 1971.00   1521.00    191      9
 1971.00   1560.00    191     63
 1971.00   1600.00    191     64
 1970.00   1643.00    191     71
 1969.00   1677.00    191     56
 1971.00   1717.00    191     79
 1970.00   1754.00    191     12
 1969.00   1795.00    191     16
 1967.00   1351.00    191     84
 1969.00   1871.00    191     28
 2065.00   2026.00    191     66
 2107.00   2095.00    191     92
 2085.00   2141.00    191      6
 2095.00   2229.00    191     13
 2112.00   2317.00    191     84
 2009.00   2024.00    191     97
 2030.00   2084.00    191     70
 2029.00   2123.00    191     67
 2029.00   2162.00    191      5
 2028.00   2202.00    191     99
 2028.00   2239.00    191      9
 2029.00   2275.00    191     62
 2027.00   2317.00    191     17
 2027.00   2354.00    191     46
 2027.00   2393.00    191     74
 2028.00   2433.00    191     78
 1971.00   2082.00    191     89
 1970.00   2120.00    191     38
 1970.00   2161.00    191     90
 1972.00   2201.00    191     12
 1970.00   2239.00    191     80
 1969.00   2278.00    191     26
 1971.00   2317.00    191     59
 1970.00   2355.00    191     32
 1970.00   2392.00    191     96
 1969.00   2433.00    191     66
 1970.00   2469.00    191     27
 1949.00   2553.00    191     37
 2009.00   2576.00    191      2
 2009.00   2622.00    191     96
 2029.00   2665.00    191     75
 1982.00   2663.00    191     86
 1986.00   2707.00    191     56
 1988.00   2743.00    191     12
 1988.00   2777.00    191     18
 1989.00   2818.00    191     63
 1988.00   2857.00    191     24
 1988.00   2893.00    191     23
 1988.00   2934.00    191     95
 1912.00   2664.00    191     60
 1912.00   2703.00    191     86
 1911.00   2738.00    191      6
 1911.00   2779.00    191     22
 1913.00   2817.00    191     46
 1911.00   2858.00    191     99
 1912.00   2895.00    191     15
 1910.00   2932.00    191     86
 2026.00   2992.00    191     23
 1929.00   3049.00    191     12
 1990.00   3088.00    191     46
 1990.00   3125.00    191     31
 1989.00   3165.00    191     46
 1988.00   3203.00    191     80
 1990.00   3244.00    191     44
 1986.00   3280.00    191     61
 1989.00   3317.00    191     10
 1989.00   3357.00    191    100
 1989.00   3419.00    191     75
 2036.00   3318.00    191     88
 2045.00   3389.00    191     12
 1911.00   3416.00    191     68
 1909.00   3357.00    191     84
 1911.00   3318.00    191     18
 1911.00   3278.00    191     88
 1911.00   3240.00    191     70
 1911.00   3201.00    191     53
 1910.00   3165.00    191     35
 1912.00   3124.00    191      1
 1912.00   3086.00    191     39
 1930.00   3049.00    191     39
 2028.00   2992.00    191     40
 1988.00   3606.00    191     47
 1988.00   3646.00    191     97
 1989.00   3685.00    191      8
 1986.00   3724.00    191     37
 1986.00   3766.00    191     31
 1987.00   3803.00    191     66
 1986.00   3841.00    191     65
 1984.00   3880.00    191      3
 2015.00   3802.00    191      1
 2036.00   3841.00    191     90
 2015.00   3881.00    191     86
 1949.00   3605.00    191     41
 1949.00   3647.00    191     49
 1949.00   3811.00    191     95
 1949.00   3888.00    191      1
 1890.00   3540.00    191     19
 1911.00   3570.00    191     28
 1911.00   3608.00    191     14
 1910.00   3649.00    191      7
 1910.00   3686.00    191      3
 1911.00   3726.00    191     22
 1911.00   3760.00    191     26
 1911.00   3802.00    191     62
 1911.00   3841.00    191     92
 1911.00   3880.00    191     15
 1893.00   3820.00    191      7
